Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
34,SweetGum,0.5572417,1,0.5572417,9,False
34,RedMaple,0.7631899,1,0.7631899,9,False
34,TulipTree,0.5572417,1,0.5572417,9,False
35,LobPine,0.5530245,1,0.5530245,9,False
35,LongleafPine,0.5530245,1,0.5530245,9,False
35,ShortPine,0.1959372,1,0.1959372,9,False
35,SlashPine,0.5530245,1,0.5530245,9,False
35,WhiteOak,0.6485212,1,0.6485212,9,False
35,TurkeyOak,0.5530245,1,0.5530245,9,False
35,SweetGum,0.5530245,1,0.5530245,9,False
35,RedMaple,0.7601798,1,0.7601798,9,False
35,TulipTree,0.5530245,1,0.5530245,9,False
36,LobPine,0.5485396,1,0.5485396,9,False
36,LongleafPine,0.5485396,1,0.5485396,9,False
36,ShortPine,0.1916199,1,0.1916199,9,False
36,SlashPine,0.5485396,1,0.5485396,9,False
36,WhiteOak,0.6443756,1,0.6443756,9,False
36,TurkeyOak,0.5485396,1,0.5485396,9,False
36,SweetGum,0.5485396,1,0.5485396,9,False
36,RedMaple,0.7569578,1,0.7569578,9,False
36,TulipTree,0.5485396,1,0.5485396,9,False
37,LobPine,0.5437729,1,0.5437728,9,False
37,LongleafPine,0.5437729,1,0.5437728,9,False
37,ShortPine,0.1870979,1,0.1870979,9,False
37,SlashPine,0.5437729,1,0.5437728,9,False
37,WhiteOak,0.6399539,1,0.6399539,9,False
37,TurkeyOak,0.5437729,1,0.5437728,9,False
37,SweetGum,0.5437729,1,0.5437728,9,False
37,RedMaple,0.7535093,1,0.7535093,9,False
37,TulipTree,0.5437729,1,0.5437728,9,False
38,LobPine,0.5387162,1,0.5387162,9,False
38,LongleafPine,0.5387162,1,0.5387162,9,False
38,ShortPine,0.1823756,1,0.1823756,9,False
38,SlashPine,0.5387162,1,0.5387162,9,False
38,WhiteOak,0.6352459,1,0.6352459,9,False
38,TurkeyOak,0.5387162,1,0.5387162,9,False
38,SweetGum,0.5387162,1,0.5387162,9,False
38,RedMaple,0.7498242,1,0.7498242,9,False
38,TulipTree,0.5387162,1,0.5387162,9,False
39,LobPine,0.5333612,1,0.5333612,9,False
39,LongleafPine,0.5333612,1,0.5333612,9,False
39,ShortPine,0.1774575,1,0.1774575,9,False
39,SlashPine,0.5333612,1,0.5333612,9,False
39,WhiteOak,0.63024,1,0.63024,9,False
39,TurkeyOak,0.5333612,1,0.5333612,9,False
39,SweetGum,0.5333612,1,0.5333612,9,False
39,RedMaple,0.7458907,1,0.7458907,9,False
39,TulipTree,0.5333612,1,0.5333612,9,False
40,LobPine,0.5277035,1,0.5277035,9,False
40,LongleafPine,0.5277035,1,0.5277035,9,False
40,ShortPine,0.1723536,1,0.1723536,9,False
40,SlashPine,0.5277035,1,0.5277035,9,False
40,WhiteOak,0.6249287,1,0.6249287,9,False
40,TurkeyOak,0.5277035,1,0.5277035,9,False
40,SweetGum,0.5277035,1,0.5277035,9,False
40,RedMaple,0.7416999,1,0.7416999,9,False
40,TulipTree,0.5277035,1,0.5277035,9,False
41,LobPine,0.5217314,1,0.5217314,9,False
41,LongleafPine,0.5217314,1,0.5217314,9,False
41,ShortPine,0.1670679,1,0.167068,9,False
41,SlashPine,0.5217314,1,0.5217314,9,False
41,WhiteOak,0.6192971,1,0.6192971,9,False
41,TurkeyOak,0.5217314,1,0.5217314,9,False
41,SweetGum,0.5217314,1,0.5217314,9,False
41,RedMaple,0.7372368,1,0.7372368,9,False
41,TulipTree,0.5217314,1,0.5217314,9,False
42,LobPine,0.5154448,1,0.5154448,9,False
42,LongleafPine,0.5154448,1,0.5154448,9,False
42,ShortPine,0.161616,1,0.161616,9,False
42,SlashPine,0.5154448,1,0.5154448,9,False
42,WhiteOak,0.6133409,1,0.6133409,9,False
42,TurkeyOak,0.5154448,1,0.5154448,9,False
42,SweetGum,0.5154448,1,0.5154448,9,False
42,RedMaple,0.7324943,1,0.7324943,9,False
42,TulipTree,0.5154448,1,0.5154448,9,False
43,LobPine,0.5088394,1,0.5088394,9,False
43,LongleafPine,0.5088394,1,0.5088394,9,False
43,ShortPine,0.1560103,1,0.1560103,9,False
43,SlashPine,0.5088394,1,0.5088394,9,False
43,WhiteOak,0.6070515,1,0.6070515,9,False
43,TurkeyOak,0.5088394,1,0.5088394,9,False
43,SweetGum,0.5088394,1,0.5088394,9,False
43,RedMaple,0.7274615,1,0.7274615,9,False
43,TulipTree,0.5088394,1,0.5088394,9,False
44,LobPine,0.501919,1,0.501919,9,False
44,LongleafPine,0.501919,1,0.501919,9,False
44,ShortPine,0.1502709,1,0.1502709,9,False
44,SlashPine,0.501919,1,0.501919,9,False
44,WhiteOak,0.6004273,1,0.6004273,9,False
44,TurkeyOak,0.501919,1,0.501919,9,False
44,SweetGum,0.501919,1,0.501919,9,False
44,RedMaple,0.7221329,1,0.7221329,9,False
44,TulipTree,0.501919,1,0.501919,9,False
45,LobPine,0.4946802,1,0.4946802,9,False
45,LongleafPine,0.4946802,1,0.4946802,9,False
45,ShortPine,0.1444122,1,0.1444122,9,False
45,SlashPine,0.4946802,1,0.4946802,9,False
45,WhiteOak,0.5934603,1,0.5934603,9,False
45,TurkeyOak,0.4946802,1,0.4946802,9,False
45,SweetGum,0.4946802,1,0.4946802,9,False
45,RedMaple,0.7164971,1,0.7164971,9,False
45,TulipTree,0.4946802,1,0.4946802,9,False
46,LobPine,0.4871317,1,0.4871317,9,False
46,LongleafPine,0.4871317,1,0.4871317,9,False
46,ShortPine,0.1384589,1,0.1384588,9,False
46,SlashPine,0.4871317,1,0.4871317,9,False
46,WhiteOak,0.5861533,1,0.5861533,9,False
46,TurkeyOak,0.4871317,1,0.4871317,9,False
46,SweetGum,0.4871317,1,0.4871317,9,False
46,RedMaple,0.7105514,1,0.7105514,9,False
46,TulipTree,0.4871317,1,0.4871317,9,False
47,LobPine,0.4792807,1,0.4792807,9,False
47,LongleafPine,0.4792807,1,0.4792807,9,False
47,ShortPine,0.1324341,1,0.132434,9,False
47,SlashPine,0.4792807,1,0.4792807,9,False
47,WhiteOak,0.5785075,1,0.5785075,9,False
47,TurkeyOak,0.4792807,1,0.4792807,9,False
47,SweetGum,0.4792807,1,0.4792807,9,False
47,RedMaple,0.7042915,1,0.7042915,9,False
47,TulipTree,0.4792807,1,0.4792807,9,False
48,LobPine,0.4711404,1,0.4711404,9,False
48,LongleafPine,0.4711404,1,0.4711404,9,False
48,ShortPine,0.126365,1,0.126365,9,False
48,SlashPine,0.4711404,1,0.4711404,9,False
48,WhiteOak,0.5705302,1,0.5705302,9,False
48,TurkeyOak,0.4711404,1,0.4711404,9,False
48,SweetGum,0.4711404,1,0.4711404,9,False
48,RedMaple,0.6977172,1,0.6977172,9,False
48,TulipTree,0.4711404,1,0.4711404,9,False
49,LobPine,0.4627212,1,0.4627212,9,False
49,LongleafPine,0.4627212,1,0.4627212,9,False
49,ShortPine,0.1202759,1,0.1202759,9,False
49,SlashPine,0.4627212,1,0.4627212,9,False
