#ppt,,,,,,,,,,,,,,,,,,,,,,,,
,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO,LOSA,SALO,SAND,LOAM,G_SALO,F_SALO,SNCL,CLLO
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d)
2015-05-24T00:00:00Z,0.053870037,0.053870037,0.053870037,0.053870037,0.053870037,0.053870037,0.053870037,0.053870037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-26T00:00:00Z,5.173159,5.173159,5.173159,5.173159,5.173159,5.173159,5.173159,5.173159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-27T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28T00:00:00Z,0.5606414,0.5606414,0.5606414,0.5606414,0.5606414,0.5606414,0.5606414,0.5606414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29T00:00:00Z,0.045424763,0.045424763,0.045424763,0.045424763,0.045424763,0.045424763,0.045424763,0.045424763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-30T00:00:00Z,3.154446,3.154446,3.154446,3.154446,3.154446,3.154446,3.154446,3.154446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-31T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-02T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-03T00:00:00Z,0.3082075,0.3082075,0.3082075,0.3082075,0.3082075,0.3082075,0.3082075,0.3082075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-04T00:00:00Z,7.1832623,7.1832623,7.1832623,7.1832623,7.1832623,7.1832623,7.1832623,7.1832623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-05T00:00:00Z,7.4820247,7.4820247,7.4820247,7.4820247,7.4820247,7.4820247,7.4820247,7.4820247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-06T00:00:00Z,0.23843352,0.23843352,0.23843352,0.23843352,0.23843352,0.23843352,0.23843352,0.23843352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-07T00:00:00Z,29.328478,29.328478,29.328478,29.328478,29.328478,29.328478,29.328478,29.328478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-08T00:00:00Z,2.6410465,2.6410465,2.6410465,2.6410465,2.6410465,2.6410465,2.6410465,2.6410465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-11T00:00:00Z,1.5304347,1.5304347,1.5304347,1.5304347,1.5304347,1.5304347,1.5304347,1.5304347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-12T00:00:00Z,4.0362325,4.0362325,4.0362325,4.0362325,4.0362325,4.0362325,4.0362325,4.0362325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-13T00:00:00Z,13.1825695,13.1825695,13.1825695,13.1825695,13.1825695,13.1825695,13.1825695,13.1825695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-14T00:00:00Z,1.7480011,1.7480011,1.7480011,1.7480011,1.7480011,1.7480011,1.7480011,1.7480011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15T00:00:00Z,11.728232,11.728232,11.728232,11.728232,11.728232,11.728232,11.728232,11.728232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-17T00:00:00Z,6.5697217,6.5697217,6.5697217,6.5697217,6.5697217,6.5697217,6.5697217,6.5697217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-18T00:00:00Z,7.5226936,7.5226936,7.5226936,7.5226936,7.5226936,7.5226936,7.5226936,7.5226936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-19T00:00:00Z,2.8034873,2.8034873,2.8034873,2.8034873,2.8034873,2.8034873,2.8034873,2.8034873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-20T00:00:00Z,5.579469,5.579469,5.579469,5.579469,5.579469,5.579469,5.579469,5.579469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-21T00:00:00Z,8.134302,8.134302,8.134302,8.134302,8.134302,8.134302,8.134302,8.134302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-22T00:00:00Z,2.0027928,2.0027928,2.0027928,2.0027928,2.0027928,2.0027928,2.0027928,2.0027928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-23T00:00:00Z,0.03164451,0.03164451,0.03164451,0.03164451,0.03164451,0.03164451,0.03164451,0.03164451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25T00:00:00Z,0.0803774,0.0803774,0.0803774,0.0803774,0.0803774,0.0803774,0.0803774,0.0803774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-26T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27T00:00:00Z,0.38057336,0.38057336,0.38057336,0.38057336,0.38057336,0.38057336,0.38057336,0.38057336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-29T00:00:00Z,2.524745,2.524745,2.524745,2.524745,2.524745,2.524745,2.524745,2.524745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-30T00:00:00Z,8.2265415,8.2265415,8.2265415,8.2265415,8.2265415,8.2265415,8.2265415,8.2265415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01T00:00:00Z,6.430455,6.430455,6.430455,6.430455,6.430455,6.430455,6.430455,6.430455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02T00:00:00Z,9.119024,9.119024,9.119024,9.119024,9.119024,9.119024,9.119024,9.119024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03T00:00:00Z,3.899092,3.899092,3.899092,3.899092,3.899092,3.899092,3.899092,3.899092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-04T00:00:00Z,6.9163437,6.9163437,6.9163437,6.9163437,6.9163437,6.9163437,6.9163437,6.9163437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-05T00:00:00Z,2.5630445,2.5630445,2.5630445,2.5630445,2.5630445,2.5630445,2.5630445,2.5630445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06T00:00:00Z,0.32328355,0.32328355,0.32328355,0.32328355,0.32328355,0.32328355,0.32328355,0.32328355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10T00:00:00Z,0.27851558,0.27851558,0.27851558,0.27851558,0.27851558,0.27851558,0.27851558,0.27851558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-11T00:00:00Z,2.1926663,2.1926663,2.1926663,2.1926663,2.1926663,2.1926663,2.1926663,2.1926663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-12T00:00:00Z,7.4281454,7.4281454,7.4281454,7.4281454,7.4281454,7.4281454,7.4281454,7.4281454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13T00:00:00Z,10.248406,10.248406,10.248406,10.248406,10.248406,10.248406,10.248406,10.248406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14T00:00:00Z,11.023524,11.023524,11.023524,11.023524,11.023524,11.023524,11.023524,11.023524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15T00:00:00Z,27.990173,27.990173,27.990173,27.990173,27.990173,27.990173,27.990173,27.990173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16T00:00:00Z,11.873025,11.873025,11.873025,11.873025,11.873025,11.873025,11.873025,11.873025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17T00:00:00Z,7.3654795,7.3654795,7.3654795,7.3654795,7.3654795,7.3654795,7.3654795,7.3654795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18T00:00:00Z,7.7753453,7.7753453,7.7753453,7.7753453,7.7753453,7.7753453,7.7753453,7.7753453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-19T00:00:00Z,1.2766498,1.2766498,1.2766498,1.2766498,1.2766498,1.2766498,1.2766498,1.2766498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20T00:00:00Z,10.771168,10.771168,10.771168,10.771168,10.771168,10.771168,10.771168,10.771168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-21T00:00:00Z,5.0588465,5.0588465,5.0588465,5.0588465,5.0588465,5.0588465,5.0588465,5.0588465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22T00:00:00Z,9.607746,9.607746,9.607746,9.607746,9.607746,9.607746,9.607746,9.607746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-23T00:00:00Z,2.8048773,2.8048773,2.8048773,2.8048773,2.8048773,2.8048773,2.8048773,2.8048773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-24T00:00:00Z,0.5339013,0.5339013,0.5339013,0.5339013,0.5339013,0.5339013,0.5339013,0.5339013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-25T00:00:00Z,6.1962776,6.1962776,6.1962776,6.1962776,6.1962776,6.1962776,6.1962776,6.1962776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-26T00:00:00Z,6.7271085,6.7271085,6.7271085,6.7271085,6.7271085,6.7271085,6.7271085,6.7271085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-27T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T00:00:00Z,0.007056468,0.007056468,0.007056468,0.007056468,0.007056468,0.007056468,0.007056468,0.007056468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-29T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-31T00:00:00Z,2.151845,2.151845,2.151845,2.151845,2.151845,2.151845,2.151845,2.151845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01T00:00:00Z,11.70478,11.70478,11.70478,11.70478,11.70478,11.70478,11.70478,11.70478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-02T00:00:00Z,25.981129,25.981129,25.981129,25.981129,25.981129,25.981129,25.981129,25.981129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03T00:00:00Z,15.781748,15.781748,15.781748,15.781748,15.781748,15.781748,15.781748,15.781748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04T00:00:00Z,11.256529,11.256529,11.256529,11.256529,11.256529,11.256529,11.256529,11.256529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-05T00:00:00Z,3.1672614,3.1672614,3.1672614,3.1672614,3.1672614,3.1672614,3.1672614,3.1672614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-06T00:00:00Z,3.225698,3.225698,3.225698,3.225698,3.225698,3.225698,3.225698,3.225698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-14T00:00:00Z,7.278172,7.278172,7.278172,7.278172,7.278172,7.278172,7.278172,7.278172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-15T00:00:00Z,3.2441478,3.2441478,3.2441478,3.2441478,3.2441478,3.2441478,3.2441478,3.2441478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-16T00:00:00Z,8.650676,8.650676,8.650676,8.650676,8.650676,8.650676,8.650676,8.650676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-18T00:00:00Z,2.261742,2.261742,2.261742,2.261742,2.261742,2.261742,2.261742,2.261742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-19T00:00:00Z,2.062383,2.062383,2.062383,2.062383,2.062383,2.062383,2.062383,2.062383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-20T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-21T00:00:00Z,0.76449513,0.76449513,0.76449513,0.76449513,0.76449513,0.76449513,0.76449513,0.76449513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-23T00:00:00Z,2.3174844,2.3174844,2.3174844,2.3174844,2.3174844,2.3174844,2.3174844,2.3174844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-24T00:00:00Z,3.3537998,3.3537998,3.3537998,3.3537998,3.3537998,3.3537998,3.3537998,3.3537998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-26T00:00:00Z,0.4533445,0.4533445,0.4533445,0.4533445,0.4533445,0.4533445,0.4533445,0.4533445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-27T00:00:00Z,4.798192,4.798192,4.798192,4.798192,4.798192,4.798192,4.798192,4.798192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-28T00:00:00Z,6.634689,6.634689,6.634689,6.634689,6.634689,6.634689,6.634689,6.634689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-29T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-30T00:00:00Z,5.8971643,5.8971643,5.8971643,5.8971643,5.8971643,5.8971643,5.8971643,5.8971643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-31T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-02T00:00:00Z,0.4751618,0.4751618,0.4751618,0.4751618,0.4751618,0.4751618,0.4751618,0.4751618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-03T00:00:00Z,9.16E-04,9.16E-04,9.16E-04,9.16E-04,9.16E-04,9.16E-04,9.16E-04,9.16E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-04T00:00:00Z,6.2536554,6.2536554,6.2536554,6.2536554,6.2536554,6.2536554,6.2536554,6.2536554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-05T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-06T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-11T00:00:00Z,0.14769247,0.14769247,0.14769247,0.14769247,0.14769247,0.14769247,0.14769247,0.14769247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-13T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-14T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-19T00:00:00Z,0.33620858,0.33620858,0.33620858,0.33620858,0.33620858,0.33620858,0.33620858,0.33620858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-20T00:00:00Z,13.331254,13.331254,13.331254,13.331254,13.331254,13.331254,13.331254,13.331254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-21T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-23T00:00:00Z,6.7777843,6.7777843,6.7777843,6.7777843,6.7777843,6.7777843,6.7777843,6.7777843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-26T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-27T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-28T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-29T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-30T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-02T00:00:00Z,19.008244,19.008244,19.008244,19.008244,19.008244,19.008244,19.008244,19.008244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-03T00:00:00Z,42.540203,42.540203,42.540203,42.540203,42.540203,42.540203,42.540203,42.540203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-04T00:00:00Z,27.032114,27.032114,27.032114,27.032114,27.032114,27.032114,27.032114,27.032114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-05T00:00:00Z,2.6341958,2.6341958,2.6341958,2.6341958,2.6341958,2.6341958,2.6341958,2.6341958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-06T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-12T00:00:00Z,0.26246515,0.26246515,0.26246515,0.26246515,0.26246515,0.26246515,0.26246515,0.26246515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-13T00:00:00Z,6.2073226,6.2073226,6.2073226,6.2073226,6.2073226,6.2073226,6.2073226,6.2073226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-14T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-16T00:00:00Z,4.528416,4.528416,4.528416,4.528416,4.528416,4.528416,4.528416,4.528416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-18T00:00:00Z,0.02645763,0.02645763,0.02645763,0.02645763,0.02645763,0.02645763,0.02645763,0.02645763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-19T00:00:00Z,3.54218,3.54218,3.54218,3.54218,3.54218,3.54218,3.54218,3.54218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-20T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-21T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-26T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-27T00:00:00Z,0.00299872,0.00299872,0.00299872,0.00299872,0.00299872,0.00299872,0.00299872,0.00299872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-29T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-30T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-31T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01T00:00:00Z,1.8073386,1.8073386,1.8073386,1.8073386,1.8073386,1.8073386,1.8073386,1.8073386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-02T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-03T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-04T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-05T00:00:00Z,23.106485,23.106485,23.106485,23.106485,23.106485,23.106485,23.106485,23.106485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-06T00:00:00Z,3.6519191,3.6519191,3.6519191,3.6519191,3.6519191,3.6519191,3.6519191,3.6519191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-07T00:00:00Z,0.0346235,0.0346235,0.0346235,0.0346235,0.0346235,0.0346235,0.0346235,0.0346235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
