Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_LobPine,CohortsHarvested_LongleafPine,CohortsHarvested_ShortPine,CohortsHarvested_SlashPine,CohortsHarvested_WhiteOak,CohortsHarvested_TurkeyOak,CohortsHarvested_SweetGum,CohortsHarvested_RedMaple,CohortsHarvested_TulipTree,BiomassHarvestedMg_LobPine,BiomassHarvestedMg_LongleafPine,BiomassHarvestedMg_ShortPine,BiomassHarvestedMg_SlashPine,BiomassHarvestedMg_WhiteOak,BiomassHarvestedMg_TurkeyOak,BiomassHarvestedMg_SweetGum,BiomassHarvestedMg_RedMaple,BiomassHarvestedMg_TulipTree,
13, 1, Thinnning_Pines, 654, 419, 93, 892, 32, 32, 1569.97, 49.06, 218, 1, 0, 218, 0, 0, 0, 1, 0, 0, 0, 0, 1568.73, 0, 0, 0, 0.62, 0, 0, 0, 
13, 1, Thinnning_Pines, 1102, 413, 97, 919, 26, 26, 255.59, 9.83, 207, 2, 5, 202, 0, 0, 0, 2, 0, 0, 0, 2.95, 249.42, 0, 0, 0, 1.61, 0, 0, 0, 
14, 1, Clearcut_Slash, 11, 434, 97, 2082, 54, 54, 18477.16, 342.17, 0, 425, 212, 29, 0, 132, 0, 4, 0, 48, 0, 5154.87, 437.5, 0, 3405.39, 0, 11.48, 0, 229.34, 0, 
14, 1, Thinnning_Pines, 71, 428, 94, 1080, 19, 18, 56.84, 3.16, 108, 0, 1, 107, 0, 0, 0, 0, 0, 0, 0, 0.58, 56.26, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Clearcut_Slash, 89, 432, 73, 2092, 75, 75, 27403.06, 365.37, 0, 1003, 243, 192, 0, 289, 7, 0, 61, 211, 0, 4320.65, 2719.74, 0, 6092.35, 13.69, 0, 102.57, 452.53, 0, 
14, 1, Thinnning_Pines, 548, 431, 93, 1014, 15, 15, 199.22, 13.28, 85, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 199.22, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 382, 444, 98, 936, 60, 60, 348.6, 5.81, 450, 1, 6, 444, 0, 0, 0, 0, 0, 1, 0, 4.42, 342.72, 0, 0, 0, 0, 0, 0.73, 0, 
14, 1, Thinnning_Pines, 489, 454, 97, 890, 39, 39, 803.17, 20.59, 244, 2, 3, 241, 0, 0, 0, 2, 0, 0, 0, 2.71, 797.34, 0, 0, 0, 1.56, 0, 0, 0, 
14, 1, Thinnning_Pines, 138, 446, 100, 919, 31, 31, 165.7, 5.35, 223, 1, 3, 220, 0, 0, 0, 1, 0, 0, 0, 2.48, 161.58, 0, 0, 0, 0.82, 0, 0, 0, 
14, 1, Thinnning_Pines, 1327, 427, 95, 1132, 10, 10, 32.55, 3.26, 63, 0, 9, 54, 0, 0, 0, 0, 0, 0, 0, 9.27, 23.28, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 864, 458, 93, 866, 20, 20, 2171.82, 108.59, 133, 29, 7, 126, 0, 0, 2, 26, 0, 1, 0, 58.66, 1943.56, 0, 0, 2.61, 78.94, 0, 3.25, 0, 
14, 1, Thinnning_Pines, 886, 457, 90, 871, 24, 24, 900.29, 37.51, 153, 4, 41, 112, 0, 0, 1, 2, 0, 1, 0, 281.26, 613.39, 0, 0, 0.66, 1.45, 0, 0.71, 0, 
14, 1, Thinnning_Pines, 439, 456, 100, 875, 14, 14, 671.38, 47.96, 72, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 671.38, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 446, 443, 91, 954, 86, 78, 396.19, 5.08, 402, 0, 142, 260, 0, 0, 0, 0, 0, 0, 0, 218.34, 177.85, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 634, 455, 97, 875, 17, 17, 782.12, 46.01, 118, 3, 7, 111, 0, 0, 1, 1, 0, 1, 0, 34.45, 743.79, 0, 0, 0.62, 0.63, 0, 0.69, 0, 
14, 1, Thinnning_Pines, 1251, 450, 94, 911, 148, 139, 1045.04, 7.52, 774, 3, 197, 577, 0, 0, 0, 1, 2, 0, 0, 300.86, 739.48, 0, 0, 0, 0.79, 1.56, 0, 0, 
14, 1, Thinnning_Pines, 969, 435, 92, 1003, 51, 51, 239.93, 4.7, 349, 2, 43, 306, 0, 0, 0, 2, 0, 0, 0, 41.27, 195.4, 0, 0, 0, 1.63, 0, 0, 0, 
14, 1, Thinnning_Pines, 844, 439, 93, 983, 56, 56, 298.28, 5.33, 431, 1, 55, 376, 0, 0, 1, 0, 0, 0, 0, 54.5, 242.52, 0, 0, 0.63, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 733, 429, 95, 1066, 23, 21, 110.19, 5.25, 182, 0, 51, 131, 0, 0, 0, 0, 0, 0, 0, 44.32, 65.87, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 863, 442, 73, 959, 2, 2, 5.41, 2.71, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 5.41, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 183, 437, 88, 989, 32, 28, 313.27, 11.19, 192, 0, 50, 142, 0, 0, 0, 0, 0, 0, 0, 75.34, 237.93, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 911, 453, 83, 892, 37, 36, 309.66, 8.6, 159, 2, 15, 144, 0, 0, 2, 0, 0, 0, 0, 81.89, 225.31, 0, 0, 1.23, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1074, 447, 93, 912, 6, 6, 133, 22.17, 40, 1, 0, 40, 0, 0, 0, 1, 0, 0, 0, 0, 131.52, 0, 0, 0, 0.74, 0, 0, 0, 
14, 1, Thinnning_Pines, 298, 448, 93, 912, 4, 4, 105.08, 26.27, 30, 0, 1, 29, 0, 0, 0, 0, 0, 0, 0, 0.87, 104.21, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 526, 433, 84, 1006, 11, 10, 35.75, 3.58, 52, 0, 7, 45, 0, 0, 0, 0, 0, 0, 0, 11, 24.75, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1125, 440, 97, 974, 35, 34, 153.75, 4.52, 239, 0, 7, 232, 0, 0, 0, 0, 0, 0, 0, 6.62, 147.13, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 661, 449, 93, 912, 6, 6, 131.92, 21.99, 41, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 131.92, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1120, 452, 96, 894, 38, 38, 890.61, 23.44, 232, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 890.61, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 978, 430, 91, 1056, 27, 27, 142.49, 5.28, 212, 0, 52, 160, 0, 0, 0, 0, 0, 0, 0, 51.7, 90.79, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 787, 426, 98, 1137, 23, 23, 130.99, 5.7, 226, 1, 67, 159, 0, 0, 0, 1, 0, 0, 0, 56.76, 72.59, 0, 0, 0, 0.82, 0, 0, 0, 
14, 1, Thinnning_Pines, 580, 438, 96, 987, 24, 24, 289.06, 12.04, 135, 0, 11, 124, 0, 0, 0, 0, 0, 0, 0, 6.44, 282.62, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 794, 441, 96, 960, 30, 30, 148.68, 4.96, 152, 0, 21, 131, 0, 0, 0, 0, 0, 0, 0, 21.15, 127.53, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 302, 436, 100, 1000, 64, 64, 325.65, 5.09, 514, 4, 53, 461, 0, 0, 0, 4, 0, 0, 0, 36.3, 282.77, 0, 0, 0, 3.29, 0, 0, 0, 
14, 1, Thinnning_Pines, 654, 451, 94, 905, 32, 32, 839.48, 26.23, 225, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 839.48, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1102, 445, 98, 932, 26, 26, 182.69, 7.03, 213, 1, 5, 208, 0, 0, 0, 1, 0, 0, 0, 4.11, 176.94, 0, 0, 0, 0.82, 0, 0, 0, 
15, 1, Clearcut_Slash, 1269, 469, 95, 2096, 100, 90, 31462.84, 349.59, 0, 719, 332, 48, 15, 241, 0, 0, 15, 68, 0, 7570.34, 883.06, 341.24, 6487.87, 0, 0, 53.31, 395.6, 0, 
15, 1, Clearcut_Slash, 46, 461, 110, 2104, 79, 79, 29562.54, 374.21, 0, 571, 301, 46, 0, 166, 1, 3, 0, 54, 0, 8305.5, 1314.33, 0, 4804.34, 0.68, 13.69, 0, 342.73, 0, 
15, 1, Thinnning_Pines, 71, 462, 94, 1093, 19, 18, 55.77, 3.1, 108, 0, 1, 107, 0, 0, 0, 0, 0, 0, 0, 0.55, 55.22, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 548, 465, 94, 1028, 15, 15, 118.45, 7.9, 85, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 118.45, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 382, 476, 99, 949, 60, 60, 298.05, 4.97, 450, 1, 6, 444, 0, 0, 0, 1, 0, 0, 0, 4.49, 291.9, 0, 0, 0, 0.83, 0, 0, 0, 
15, 1, Thinnning_Pines, 489, 485, 98, 902, 39, 39, 445.11, 11.41, 244, 4, 3, 241, 0, 0, 0, 4, 0, 0, 0, 2.4, 436.21, 0, 0, 0, 3.25, 0, 0, 0, 
15, 1, Thinnning_Pines, 1327, 460, 96, 1146, 10, 10, 31.57, 3.16, 63, 0, 9, 54, 0, 0, 0, 0, 0, 0, 0, 9.34, 22.23, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 864, 487, 94, 877, 20, 20, 953.95, 47.7, 133, 3, 7, 126, 0, 0, 2, 1, 0, 0, 0, 32.93, 917.28, 0, 0, 1.25, 0.62, 0, 0, 0, 
15, 1, Thinnning_Pines, 886, 491, 91, 857, 24, 24, 471.59, 19.65, 149, 2, 40, 109, 0, 0, 0, 2, 0, 0, 0, 164.98, 303.63, 0, 0, 0, 1.49, 0, 0, 0, 
15, 1, Thinnning_Pines, 446, 475, 92, 965, 86, 78, 294.2, 3.77, 402, 1, 142, 260, 0, 0, 0, 1, 0, 0, 0, 162.49, 130.07, 0, 0, 0, 0.82, 0, 0, 0, 
15, 1, Thinnning_Pines, 634, 486, 98, 887, 17, 17, 406.02, 23.88, 118, 2, 7, 111, 0, 0, 0, 2, 0, 0, 0, 21.2, 381.86, 0, 0, 0, 1.48, 0, 0, 0, 
15, 1, Thinnning_Pines, 756, 489, 98, 872, 41, 41, 4223.68, 103.02, 260, 17, 76, 184, 0, 0, 0, 17, 0, 0, 0, 901.39, 3188.01, 0, 0, 0, 67.14, 0, 0, 0, 
15, 1, Thinnning_Pines, 1251, 481, 95, 922, 148, 139, 657.13, 4.73, 774, 2, 197, 577, 0, 0, 0, 1, 1, 0, 0, 212.82, 441.05, 0, 0, 0, 0.82, 0.81, 0, 0, 
15, 1, Thinnning_Pines, 969, 467, 93, 1016, 51, 51, 236.78, 4.64, 349, 2, 43, 306, 0, 0, 0, 2, 0, 0, 0, 40.97, 192.99, 0, 0, 0, 1.41, 0, 0, 0, 
15, 1, Thinnning_Pines, 844, 471, 94, 996, 56, 56, 277.77, 4.96, 431, 0, 55, 376, 0, 0, 0, 0, 0, 0, 0, 51.72, 226.05, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 733, 463, 96, 1080, 23, 21, 105.97, 5.05, 182, 0, 51, 131, 0, 0, 0, 0, 0, 0, 0, 43.3, 62.67, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 863, 474, 74, 970, 2, 2, 4.11, 2.06, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4.11, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 171, 490, 99, 861, 33, 33, 2822.15, 85.52, 207, 7, 50, 157, 0, 0, 1, 6, 0, 0, 0, 786.64, 2009.37, 0, 0, 1.05, 12.02, 0, 0, 0, 
15, 1, Thinnning_Pines, 183, 468, 89, 1001, 32, 28, 192.78, 6.89, 192, 0, 50, 142, 0, 0, 0, 0, 0, 0, 0, 54.86, 137.92, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 911, 484, 84, 902, 37, 36, 202.61, 5.63, 159, 1, 15, 144, 0, 0, 0, 0, 1, 0, 0, 59.73, 141.26, 0, 0, 0, 0, 0.81, 0, 0, 
15, 1, Thinnning_Pines, 1074, 478, 94, 925, 6, 6, 70.95, 11.83, 40, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 70.95, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 298, 479, 94, 925, 4, 4, 59.37, 14.84, 30, 0, 1, 29, 0, 0, 0, 0, 0, 0, 0, 0.81, 58.56, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 526, 466, 85, 1018, 11, 10, 34.27, 3.43, 52, 0, 7, 45, 0, 0, 0, 0, 0, 0, 0, 9.44, 24.83, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1125, 472, 98, 987, 35, 34, 150.02, 4.41, 239, 1, 7, 232, 0, 0, 0, 0, 1, 0, 0, 6.7, 141.66, 0, 0, 0, 0, 0.83, 0, 0, 
15, 1, Thinnning_Pines, 661, 480, 94, 925, 6, 6, 71.37, 11.9, 41, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 71.37, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1120, 483, 97, 907, 38, 38, 523.92, 13.79, 232, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 523.92, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 978, 464, 92, 1069, 27, 27, 136.4, 5.05, 212, 0, 52, 160, 0, 0, 0, 0, 0, 0, 0, 50.06, 86.34, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 788, 492, 97, 856, 49, 49, 5441.27, 111.05, 242, 1, 1, 241, 0, 0, 0, 0, 0, 1, 0, 4, 5436.29, 0, 0, 0, 0, 0, 0.49, 0, 
15, 1, Thinnning_Pines, 786, 488, 95, 874, 24, 24, 2655.42, 110.64, 132, 8, 2, 130, 0, 0, 0, 6, 0, 2, 0, 33.15, 2583.81, 0, 0, 0, 14.86, 0, 4.37, 0, 
15, 1, Thinnning_Pines, 787, 459, 99, 1151, 23, 23, 126.89, 5.52, 226, 1, 67, 159, 0, 0, 0, 1, 0, 0, 0, 55.1, 70.15, 0, 0, 0, 0.82, 0, 0, 0, 
15, 1, Thinnning_Pines, 580, 470, 97, 1000, 24, 24, 176.73, 7.36, 135, 1, 11, 124, 0, 0, 0, 1, 0, 0, 0, 4.83, 170.28, 0, 0, 0, 0.81, 0, 0, 0, 
15, 1, Thinnning_Pines, 794, 473, 97, 971, 30, 30, 112.46, 3.75, 152, 0, 21, 131, 0, 0, 0, 0, 0, 0, 0, 18.92, 93.54, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 654, 482, 95, 917, 32, 32, 485.04, 15.16, 225, 1, 0, 225, 0, 0, 0, 1, 0, 0, 0, 0, 483.48, 0, 0, 0, 0.78, 0, 0, 0, 
15, 1, Thinnning_Pines, 1102, 477, 99, 944, 26, 26, 153.68, 5.91, 213, 1, 5, 208, 0, 0, 0, 1, 0, 0, 0, 4.52, 147.52, 0, 0, 0, 0.82, 0, 0, 0, 
16, 1, Thinnning_Pines, 71, 496, 95, 1106, 19, 19, 60.25, 3.17, 110, 0, 1, 109, 0, 0, 0, 0, 0, 0, 0, 0.58, 59.67, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Clearcut_Slash, 414, 493, 74, 2041, 150, 139, 41663.84, 299.74, 0, 1103, 421, 47, 0, 418, 7, 1, 59, 85, 65, 12121.07, 1148.22, 0, 6536.17, 33.86, 1.99, 276.23, 379.8, 334.58, 
16, 1, Thinnning_Pines, 548, 499, 95, 1042, 15, 15, 84.89, 5.66, 89, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 84.89, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 382, 509, 100, 961, 60, 60, 317.94, 5.3, 467, 3, 7, 460, 0, 0, 0, 1, 1, 1, 0, 5.54, 307.34, 0, 0, 0, 0.83, 0.81, 0.89, 0, 
16, 1, Thinnning_Pines, 489, 519, 98, 889, 39, 39, 288.57, 7.4, 248, 5, 5, 243, 0, 0, 0, 5, 0, 0, 0, 3.39, 276.9, 0, 0, 0, 4.14, 0, 0, 0, 
16, 1, Thinnning_Pines, 1327, 495, 97, 1159, 10, 10, 34.46, 3.45, 64, 0, 9, 55, 0, 0, 0, 0, 0, 0, 0, 10.02, 24.44, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 864, 520, 95, 889, 20, 20, 533.79, 26.69, 137, 0, 7, 130, 0, 0, 0, 0, 0, 0, 0, 21.97, 511.82, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 446, 508, 93, 975, 86, 78, 270.48, 3.47, 411, 0, 144, 267, 0, 0, 0, 0, 0, 0, 0, 147.64, 122.84, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 634, 518, 99, 899, 17, 17, 245.07, 14.42, 126, 2, 8, 118, 0, 0, 0, 1, 0, 1, 0, 15.65, 226.18, 0, 0, 0, 0.78, 0, 0.84, 0, 
16, 1, Thinnning_Pines, 756, 522, 99, 884, 41, 41, 1956.61, 47.72, 261, 2, 77, 184, 0, 0, 0, 2, 0, 0, 0, 454.61, 1499.36, 0, 0, 0, 1.32, 0, 0, 0, 
16, 1, Thinnning_Pines, 1251, 514, 96, 932, 148, 140, 549.94, 3.93, 805, 1, 210, 595, 0, 0, 0, 0, 1, 0, 0, 195.24, 353.06, 0, 0, 0, 0, 0.82, 0, 0, 
16, 1, Thinnning_Pines, 969, 501, 94, 1017, 51, 51, 247.76, 4.86, 348, 1, 39, 309, 0, 0, 0, 1, 0, 0, 0, 40.55, 205.57, 0, 0, 0, 0.82, 0, 0, 0, 
16, 1, Thinnning_Pines, 844, 503, 95, 1008, 56, 56, 305.62, 5.46, 445, 0, 60, 385, 0, 0, 0, 0, 0, 0, 0, 58.6, 247.02, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 733, 497, 97, 1094, 23, 21, 120.85, 5.75, 192, 0, 55, 137, 0, 0, 0, 0, 0, 0, 0, 50.09, 70.76, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 863, 507, 75, 981, 2, 2, 4.04, 2.02, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4.04, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 171, 523, 100, 873, 33, 33, 1348, 40.85, 210, 1, 52, 158, 0, 0, 1, 0, 0, 0, 0, 394.96, 951.78, 0, 0, 0.63, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 183, 504, 90, 1000, 32, 28, 149.97, 5.36, 192, 0, 48, 144, 0, 0, 0, 0, 0, 0, 0, 48.37, 101.6, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 911, 516, 85, 913, 37, 36, 152.87, 4.25, 159, 1, 15, 144, 0, 1, 0, 0, 0, 0, 0, 45.72, 106.23, 0, 0.46, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 1074, 511, 95, 938, 6, 6, 47.78, 7.96, 42, 1, 0, 42, 0, 0, 0, 1, 0, 0, 0, 0, 46.16, 0, 0, 0, 0.81, 0, 0, 0, 
16, 1, Thinnning_Pines, 298, 512, 95, 938, 4, 4, 41.2, 10.3, 31, 1, 1, 30, 0, 0, 0, 1, 0, 0, 0, 0.93, 38.67, 0, 0, 0, 0.8, 0, 0, 0, 
16, 1, Thinnning_Pines, 526, 500, 86, 1030, 11, 10, 34.33, 3.43, 53, 0, 7, 46, 0, 0, 0, 0, 0, 0, 0, 9.19, 25.14, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 1125, 505, 99, 1000, 35, 34, 162.59, 4.78, 242, 1, 8, 234, 0, 0, 0, 1, 0, 0, 0, 7.91, 153.04, 0, 0, 0, 0.82, 0, 0, 0, 
16, 1, Thinnning_Pines, 661, 513, 95, 938, 6, 6, 46.76, 7.79, 43, 0, 1, 42, 0, 0, 0, 0, 0, 0, 0, 0.44, 46.32, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 1120, 517, 98, 912, 38, 38, 337.23, 8.87, 231, 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 337.23, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 978, 498, 93, 1083, 27, 27, 149.87, 5.55, 219, 0, 53, 166, 0, 0, 0, 0, 0, 0, 0, 54.65, 95.22, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 788, 524, 98, 869, 49, 49, 2564.08, 52.33, 243, 0, 1, 242, 0, 0, 0, 0, 0, 0, 0, 2.2, 2561.88, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 786, 521, 96, 887, 24, 24, 1236.57, 51.52, 132, 1, 2, 130, 0, 0, 0, 1, 0, 0, 0, 16.78, 1218.51, 0, 0, 0, 0.64, 0, 0, 0, 
16, 1, Thinnning_Pines, 787, 494, 100, 1166, 23, 23, 135.34, 5.88, 227, 0, 63, 164, 0, 0, 0, 0, 0, 0, 0, 56.8, 78.54, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 580, 502, 98, 1014, 24, 24, 129.03, 5.38, 140, 1, 12, 128, 0, 0, 0, 1, 0, 0, 0, 5, 122.33, 0, 0, 0, 0.85, 0, 0, 0, 
16, 1, Thinnning_Pines, 794, 506, 98, 982, 30, 30, 108.6, 3.62, 158, 4, 23, 135, 0, 3, 0, 1, 0, 0, 0, 21.29, 82.81, 0, 1.41, 0, 0.84, 0, 0, 0, 
16, 1, Thinnning_Pines, 654, 515, 96, 930, 32, 32, 322.91, 10.09, 232, 1, 0, 232, 0, 0, 0, 1, 0, 0, 0, 0, 321.31, 0, 0, 0, 0.8, 0, 0, 0, 
16, 1, Thinnning_Pines, 1102, 510, 100, 957, 26, 26, 162.03, 6.23, 223, 1, 6, 217, 0, 0, 0, 1, 0, 0, 0, 5.63, 154.76, 0, 0, 0, 0.82, 0, 0, 0, 
17, 1, Thinnning_Pines, 71, 527, 96, 1119, 19, 19, 66.33, 3.49, 111, 0, 1, 110, 0, 0, 0, 0, 0, 0, 0, 0.61, 65.72, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Clearcut_Slash, 105, 526, 130, 2048, 92, 92, 38011.92, 413.17, 0, 783, 443, 0, 0, 186, 12, 1, 35, 106, 0, 12685.59, 0, 0, 5492.73, 40.21, 8.13, 202.75, 576.55, 0, 
17, 1, Thinnning_Pines, 548, 531, 96, 1057, 15, 15, 76.41, 5.09, 92, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 76.41, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 424, 553, 96, 874, 21, 21, 2498.64, 118.98, 106, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 2498.64, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 489, 549, 99, 900, 39, 39, 239.35, 6.14, 260, 4, 6, 254, 0, 0, 0, 4, 0, 0, 0, 4.91, 227.82, 0, 0, 0, 3.31, 0, 0, 0, 
17, 1, Thinnning_Pines, 1327, 525, 98, 1172, 10, 10, 38.36, 3.84, 65, 0, 9, 56, 0, 0, 0, 0, 0, 0, 0, 11.03, 27.33, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 864, 550, 96, 900, 20, 20, 339.21, 16.96, 142, 0, 7, 135, 0, 0, 0, 0, 0, 0, 0, 16.56, 322.65, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 631, 558, 97, 866, 47, 47, 5500.12, 117.02, 231, 1, 0, 231, 0, 0, 0, 0, 0, 1, 0, 0, 5499.22, 0, 0, 0, 0, 0, 0.45, 0, 
17, 1, Thinnning_Pines, 886, 552, 93, 880, 24, 24, 459.55, 19.15, 168, 8, 48, 120, 0, 0, 0, 7, 0, 0, 1, 191.13, 253.52, 0, 0, 0, 6.39, 0, 0, 1.06, 
17, 1, Thinnning_Pines, 446, 540, 93, 986, 86, 78, 269.89, 3.46, 407, 0, 143, 264, 0, 0, 0, 0, 0, 0, 0, 146.41, 123.48, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 634, 548, 100, 910, 17, 17, 171.9, 10.11, 129, 2, 9, 120, 0, 0, 0, 2, 0, 0, 0, 13.62, 155.08, 0, 0, 0, 1.6, 0, 0, 0, 
17, 1, Thinnning_Pines, 756, 551, 100, 895, 41, 41, 1107.47, 27.01, 268, 0, 80, 188, 0, 0, 0, 0, 0, 0, 0, 279.36, 828.11, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1251, 545, 97, 936, 148, 140, 541.86, 3.87, 803, 4, 201, 602, 0, 0, 0, 2, 1, 1, 0, 190.92, 345.42, 0, 0, 0, 1.4, 0.81, 0.55, 0, 
17, 1, Thinnning_Pines, 969, 533, 95, 1030, 51, 51, 274.74, 5.39, 357, 0, 41, 316, 0, 0, 0, 0, 0, 0, 0, 46.53, 228.21, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 844, 535, 96, 1021, 56, 56, 348.74, 6.23, 455, 1, 64, 391, 0, 0, 0, 0, 0, 1, 0, 69.64, 277.84, 0, 0, 0, 0, 0, 0.63, 0, 
17, 1, Thinnning_Pines, 733, 528, 98, 1108, 23, 21, 140.96, 6.71, 197, 0, 57, 140, 0, 0, 0, 0, 0, 0, 0, 59.12, 81.84, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 863, 539, 76, 992, 2, 2, 4.31, 2.16, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4.31, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 183, 536, 91, 1012, 32, 28, 149.93, 5.35, 201, 0, 53, 148, 0, 0, 0, 0, 0, 0, 0, 54.71, 95.22, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 911, 547, 86, 924, 37, 36, 136.26, 3.79, 160, 1, 15, 145, 0, 0, 0, 1, 0, 0, 0, 38.33, 96.29, 0, 0, 0, 0.82, 0, 0, 0, 
17, 1, Thinnning_Pines, 1074, 542, 96, 950, 6, 6, 42.16, 7.03, 45, 2, 1, 44, 0, 0, 0, 2, 0, 0, 0, 0.44, 38.44, 0, 0, 0, 1.64, 0, 0, 0, 
17, 1, Thinnning_Pines, 298, 541, 96, 950, 4, 4, 33.29, 8.32, 31, 1, 1, 30, 0, 0, 0, 1, 0, 0, 0, 1.08, 30.59, 0, 0, 0, 0.81, 0, 0, 0, 
